line_ref,route_short_name,operator_id,operator_name,lat,lon,bearing,velocity,recorded_at
2146662,2146662,,Unknown,,,78,,
2146659,2146659,,Unknown,,,78,,
2146658,2146658,,Unknown,,,78,,
2153056,2153056,,Unknown,,,22,,
51,51,3,Dan,,,333,,
40,40,4,Kavim,,,112,,
350,350,18,Afikim,,,152,,
67,67,5,Metropoline,,,165,,
63,63,5,Metropoline,,,52,,
10,10,4,Kavim,,,31,,
480,480,1,Egged,,,351,,
40,40,4,Kavim,,,202,,
400,400,18,Afikim,,,121,,
430,430,18,Afikim,,,332,,
350,350,18,Afikim,,,52,,
51,51,3,Dan,,,292,,
480,480,1,Egged,,,31,,
480,480,1,Egged,,,301,,
67,67,5,Metropoline,,,54,,
16,16,1,Egged,,,3,,
240,240,3,Dan,,,141,,
3695,3695,3,Dan,32.793091,34.959557,236,29.0,2026-04-19T14:35:42+00:00
3695,3695,3,Dan,32.790298,34.961525,90,25.0,2026-04-19T14:35:42+00:00
3695,3695,3,Dan,32.819801,34.993771,128,0.0,2026-04-19T14:35:42+00:00
3695,3695,3,Dan,32.788788,35.000942,228,0.0,2026-04-19T14:35:34+00:00
3695,3695,3,Dan,32.785339,34.995171,90,11.0,2026-04-19T14:35:38+00:00
3697,3697,3,Dan,33.295864,34.469318,144,0.0,2026-04-19T14:30:45+00:00
3697,3697,3,Dan,32.787949,35.000881,72,7.0,2026-04-19T14:35:14+00:00
3697,3697,3,Dan,32.821098,34.986721,292,0.0,2026-04-19T14:35:37+00:00
3697,3697,3,Dan,32.830853,34.988716,292,31.0,2026-04-19T14:34:59+00:00
3651,3651,3,Dan,32.784439,35.016361,256,0.0,2026-04-19T14:34:37+00:00
3651,3651,3,Dan,32.822269,34.992783,316,0.0,2026-04-19T14:35:04+00:00
3656,3656,3,Dan,31.717039,35.99926,142,0.0,2026-04-19T14:35:03+00:00
3656,3656,3,Dan,32.793777,35.016235,138,0.0,2026-04-19T14:35:16+00:00
3659,3659,3,Dan,32.776619,35.02784,62,0.0,2026-04-19T14:26:58+00:00
3659,3659,3,Dan,32.801407,35.011059,324,0.0,2026-04-19T14:35:01+00:00
3641,3641,3,Dan,32.789146,35.019093,326,0.0,2026-04-19T14:34:42+00:00
3641,3641,3,Dan,32.824718,34.987389,292,42.0,2026-04-19T14:35:11+00:00
3644,3644,3,Dan,32.820618,34.995911,132,0.0,2026-04-19T14:35:41+00:00
3644,3644,3,Dan,32.808392,35.001423,138,0.0,2026-04-19T14:35:01+00:00
3644,3644,3,Dan,32.794136,35.012714,138,0.0,2026-04-19T14:35:22+00:00
3662,3662,3,Dan,32.791428,35.022732,130,0.0,2026-04-19T14:34:41+00:00
3662,3662,3,Dan,32.794682,35.002914,302,0.0,2026-04-19T14:33:59+00:00
3662,3662,3,Dan,32.775814,35.008793,358,0.0,2026-04-19T14:25:17+00:00
3612,3612,3,Dan,31.716145,35.999947,244,0.0,2026-04-19T14:34:46+00:00
3612,3612,3,Dan,32.829647,35.08456,216,0.0,2026-04-19T14:35:36+00:00
3612,3612,3,Dan,32.832623,35.074444,342,8.0,2026-04-19T14:35:21+00:00
3612,3612,3,Dan,32.81847,35.055435,306,0.0,2026-04-19T14:34:51+00:00
3614,3614,3,Dan,32.847115,35.063023,86,8.0,2026-04-19T14:35:43+00:00
3614,3614,3,Dan,32.839638,35.090405,292,32.0,2026-04-19T14:35:39+00:00
3614,3614,3,Dan,32.839981,35.095421,208,0.0,2026-04-19T14:35:41+00:00
3616,3616,3,Dan,32.806065,34.997154,162,0.0,2026-04-19T14:35:32+00:00
3616,3616,3,Dan,32.790207,34.988331,78,32.0,2026-04-19T14:35:41+00:00
3617,3617,3,Dan,32.807617,34.992393,328,0.0,2026-04-19T14:35:04+00:00
3619,3619,3,Dan,32.86182,35.092995,322,0.0,2026-04-19T14:35:40+00:00
3619,3619,3,Dan,32.824055,35.082451,256,0.0,2026-04-19T14:35:39+00:00
3619,3619,3,Dan,32.816868,35.078793,224,0.0,2026-04-19T14:35:36+00:00
3619,3619,3,Dan,32.8437,35.063248,30,34.0,2026-04-19T14:35:30+00:00
3619,3619,3,Dan,32.84433,35.06176,26,0.0,2026-04-19T14:35:14+00:00
3600,3600,3,Dan,32.80584,35.000748,180,0.0,2026-04-19T14:25:25+00:00
3600,3600,3,Dan,31.717564,35.998547,142,0.0,2026-04-19T14:35:09+00:00
3604,3604,3,Dan,32.861328,35.09314,82,20.0,2026-04-19T14:35:16+00:00
3604,3604,3,Dan,32.84483,35.091965,96,0.0,2026-04-19T14:35:16+00:00
3604,3604,3,Dan,32.839451,35.081238,304,0.0,2026-04-19T14:35:40+00:00
3606,3606,3,Dan,32.854645,35.080025,168,19.0,2026-04-19T14:35:42+00:00
3606,3606,3,Dan,32.839218,35.081619,130,0.0,2026-04-19T14:35:32+00:00
3606,3606,3,Dan,32.856033,35.094883,186,25.0,2026-04-19T14:35:38+00:00
3633,3633,3,Dan,32.821648,34.993107,118,9.0,2026-04-19T14:35:00+00:00
3633,3633,3,Dan,32.816196,35.000885,146,0.0,2026-04-19T14:27:34+00:00
3633,3633,3,Dan,32.786354,35.007778,114,16.0,2026-04-19T14:35:09+00:00
3633,3633,3,Dan,32.788082,35.018909,108,0.0,2026-04-19T14:35:43+00:00
3636,3636,3,Dan,32.788151,35.000626,76,36.0,2026-04-19T14:35:24+00:00
3636,3636,3,Dan,32.820053,34.993027,298,37.0,2026-04-19T14:35:07+00:00
3639,3639,3,Dan,32.831478,34.96727,294,0.0,2026-04-19T14:35:20+00:00
3639,3639,3,Dan,32.819981,34.999119,128,0.0,2026-04-19T14:35:13+00:00
3639,3639,3,Dan,32.807735,35.00489,156,0.0,2026-04-19T14:34:48+00:00
3639,3639,3,Dan,32.777935,35.022305,130,0.0,2026-04-19T14:35:43+00:00
3620,3620,3,Dan,32.845119,35.091576,116,0.0,2026-04-19T14:35:41+00:00
3624,3624,3,Dan,32.808559,35.001263,132,0.0,2026-04-19T14:35:41+00:00
34637,34637,37,Electra Afikim,32.310009,34.881427,196,29.0,2026-04-19T13:55:41+00:00
34620,34620,5,Egged,32.059326,34.863613,332,0.0,2026-04-19T14:35:15+00:00
34620,34620,5,Egged,32.067497,34.848755,244,0.0,2026-04-19T14:30:54+00:00
34620,34620,5,Egged,32.071648,34.797512,286,25.0,2026-04-19T14:22:41+00:00
34620,34620,5,Egged,32.080406,34.794212,18,25.0,2026-04-19T14:34:46+00:00
34619,34619,5,Egged,32.116703,34.803856,218,0.0,2026-04-19T14:35:00+00:00
34619,34619,5,Egged,32.090622,34.795269,180,0.0,2026-04-19T14:35:01+00:00
34619,34619,5,Egged,32.077694,34.792328,194,43.0,2026-04-19T14:35:26+00:00
34619,34619,5,Egged,32.061344,34.804951,160,0.0,2026-04-19T14:35:40+00:00
34619,34619,5,Egged,32.055748,34.83371,204,32.0,2026-04-19T14:35:15+00:00
34619,34619,5,Egged,32.065262,34.845669,50,0.0,2026-04-19T14:35:31+00:00
3712,3712,3,Dan,32.788998,35.007393,90,0.0,2026-04-19T14:35:00+00:00
3712,3712,3,Dan,32.787422,34.999588,268,0.0,2026-04-19T14:35:41+00:00
3712,3712,3,Dan,32.802494,34.987324,120,18.0,2026-04-19T14:35:41+00:00
3712,3712,3,Dan,32.807709,34.990337,330,0.0,2026-04-19T14:26:18+00:00
3712,3712,3,Dan,32.820431,34.992535,308,0.0,2026-04-19T14:34:59+00:00
3719,3719,3,Dan,32.792934,34.957832,272,0.0,2026-04-19T14:35:34+00:00
3719,3719,3,Dan,32.819641,34.958744,10,0.0,2026-04-19T14:35:41+00:00
3719,3719,3,Dan,32.804131,34.98568,164,0.0,2026-04-19T14:34:23+00:00
3701,3701,3,Dan,32.802765,35.007187,82,0.0,2026-04-19T14:35:34+00:00
3701,3701,3,Dan,32.823498,34.976349,296,0.0,2026-04-19T14:35:30+00:00
3703,3703,3,Dan,32.821087,34.969563,24,22.0,2026-04-19T14:34:42+00:00
3703,3703,3,Dan,32.80571,35.002068,128,0.0,2026-04-19T14:35:01+00:00
3709,3709,3,Dan,32.830124,34.984142,292,0.0,2026-04-19T14:35:29+00:00
3709,3709,3,Dan,32.818996,34.99139,204,4.0,2026-04-19T14:35:40+00:00
3709,3709,3,Dan,32.80727,34.999046,158,0.0,2026-04-19T14:26:13+00:00
3709,3709,3,Dan,32.786873,34.99604,98,0.0,2026-04-19T14:35:33+00:00
3709,3709,3,Dan,32.785885,34.988354,42,0.0,2026-04-19T14:34:52+00:00
3709,3709,3,Dan,32.782349,35.012775,90,0.0,2026-04-19T14:35:25+00:00
34675,34675,15,Nateev Express,31.696256,34.759361,160,76.0,2026-04-19T14:35:29+00:00
20070,20070,3,Dan,32.007813,34.761196,193,83.0,2026-04-19T14:35:40+00:00
20070,20070,3,Dan,31.684549,34.609924,200,83.0,2026-04-19T14:35:39+00:00
20071,20071,8,,32.841571,35.429771,237,54.0,2026-04-19T14:35:29+00:00
3575,3575,3,Dan,32.818787,34.987724,298,0.0,2026-04-19T14:34:52+00:00
3575,3575,3,Dan,32.805042,35.002125,170,0.0,2026-04-19T14:27:19+00:00
3593,3593,3,Dan,32.786781,35.009933,18,0.0,2026-04-19T14:35:05+00:00
3595,3595,3,Dan,32.784531,35.012409,320,0.0,2026-04-19T14:35:40+00:00
3891,3891,3,Dan,32.750813,35.073765,226,65.0,2026-04-19T14:35:35+00:00
3891,3891,3,Dan,32.776054,35.041031,316,0.0,2026-04-19T14:26:37+00:00
3883,3883,3,Dan,32.767708,35.045719,144,55.0,2026-04-19T14:35:36+00:00
3883,3883,3,Dan,32.752899,35.09322,148,19.0,2026-04-19T14:35:03+00:00
3883,3883,3,Dan,32.747917,35.091015,212,24.0,2026-04-19T14:35:19+00:00
3877,3877,3,Dan,32.767155,35.046635,296,0.0,2026-04-19T14:34:40+00:00
3916,3916,3,Dan,32.784988,35.01746,188,0.0,2026-04-19T14:35:42+00:00
3916,3916,3,Dan,32.764889,35.047134,108,0.0,2026-04-19T14:34:53+00:00
3918,3918,3,Dan,32.760139,35.048309,163,0.0,2026-04-19T14:35:36+00:00
3918,3918,3,Dan,32.781101,35.014458,10,0.0,2026-04-19T14:35:07+00:00
3908,3908,3,Dan,32.798828,34.998707,264,0.0,2026-04-19T14:35:00+00:00
3908,3908,3,Dan,32.779884,35.013588,188,0.0,2026-04-19T14:34:44+00:00
34461,34461,38,,31.786502,35.18045,262,0.0,2026-04-19T14:31:41+00:00
34461,34461,38,,31.798248,35.230865,184,14.0,2026-04-19T14:24:41+00:00
34461,34461,38,,31.808679,35.205421,112,0.0,2026-04-19T14:14:39+00:00
34461,34461,38,,31.830669,35.236305,140,47.0,2026-04-19T14:33:54+00:00
34462,34462,38,,31.838647,35.247985,136,0.0,2026-04-19T13:42:01+00:00
34462,34462,38,,31.826047,35.187767,272,0.0,2026-04-19T14:35:00+00:00
34462,34462,38,,31.815288,35.202732,121,0.0,2026-04-19T14:35:36+00:00
34462,34462,38,,31.825695,35.188709,0,0.0,2026-04-19T13:56:41+00:00
34462,34462,38,,31.838703,35.240192,2,0.0,2026-04-19T14:35:35+00:00
34463,34463,38,,31.790485,35.246971,204,0.0,2026-04-19T14:26:41+00:00
34463,34463,38,,31.80758,35.22639,242,0.0,2026-04-19T14:35:01+00:00
34463,34463,38,,31.811733,35.212802,15,0.0,2026-04-19T14:35:39+00:00
34463,34463,38,,31.841947,35.240314,354,22.0,2026-04-19T14:35:35+00:00
34464,34464,38,,31.838447,35.246803,328,0.0,2026-04-19T14:35:00+00:00
34464,34464,38,,31.837478,35.245151,88,36.0,2026-04-19T14:33:43+00:00
34464,34464,38,,31.825878,35.188766,338,0.0,2026-04-19T14:29:41+00:00
34464,34464,38,,31.832242,35.233318,146,58.0,2026-04-19T14:35:36+00:00
34457,34457,18,Galim,32.501911,35.087089,0,0.0,2026-04-19T14:10:26+00:00
34457,34457,18,Galim,32.502979,35.059528,138,32.0,2026-04-19T14:07:11+00:00
34457,34457,18,Galim,32.501911,35.087089,0,0.0,2026-04-19T14:16:14+00:00
34457,34457,18,Galim,32.500881,35.107376,108,25.0,2026-04-19T14:35:29+00:00
34450,34450,22,,32.0657538,34.7835211,45,38.0,2026-04-19T14:35:44+00:00
34450,34450,22,,32.087365,34.8130949,0,0.0,2026-04-19T14:35:42+00:00
34450,34450,22,,32.0937871,34.8450875,78,47.0,2026-04-19T14:35:44+00:00
34458,34458,18,Galim,32.497917,35.124458,246,0.0,2026-04-19T14:34:14+00:00
34458,34458,18,Galim,32.501655,35.105113,282,36.0,2026-04-19T14:35:36+00:00
34459,34459,38,,31.786657,35.203643,102,0.0,2026-04-19T13:42:41+00:00
34459,34459,38,,31.826164,35.188117,274,0.0,2026-04-19T14:35:00+00:00
34459,34459,38,,31.817501,35.196743,126,0.0,2026-04-19T14:29:19+00:00
34459,34459,38,,31.809055,35.219543,106,0.0,2026-04-19T14:35:31+00:00
34459,34459,38,,31.807832,35.226295,106,0.0,2026-04-19T14:02:51+00:00
34460,34460,38,,31.784448,35.201557,186,0.0,2026-04-19T14:18:41+00:00
34460,34460,38,,31.809988,35.217041,270,0.0,2026-04-19T14:35:20+00:00
34460,34460,38,,31.81517,35.20684,42,0.0,2026-04-19T14:35:19+00:00
34447,34447,22,,32.052713,34.759195,186,0.0,2026-04-19T14:35:40+00:00
34447,34447,22,,32.029751,34.7501057,199,19.0,2026-04-19T14:35:44+00:00
34447,34447,22,,32.0814906,34.7960738,251,4.0,2026-04-19T14:35:44+00:00
34447,34447,22,,32.0946233,34.8860465,0,6.0,2026-04-19T14:35:44+00:00
34447,34447,22,,32.0914578,34.8670506,276,30.0,2026-04-19T14:35:44+00:00
34447,34447,22,,32.0927229,34.8527056,269,0.0,2026-04-19T14:35:28+00:00
34447,34447,22,,32.0908894,34.8227582,256,22.0,2026-04-19T14:35:44+00:00
34447,34447,22,,32.06264,34.7747426,235,0.0,2026-04-19T14:35:04+00:00
34447,34447,22,,32.0583279,34.7625389,244,0.0,2026-04-19T14:35:36+00:00
34447,34447,22,,32.0267134,34.7439844,267,0.0,2026-04-19T14:35:26+00:00
34447,34447,22,,32.0150784,34.7528531,116,0.0,2026-04-19T14:35:42+00:00
34447,34447,22,,32.0041516,34.7480479,203,16.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0160216,34.7506346,294,25.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0266265,34.7435845,3,10.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0319891,34.7513219,27,38.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0608897,34.7685736,61,62.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0705241,34.788814,37,22.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0926256,34.8533901,90,2.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0576968,34.7601314,8,9.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.005138,34.7486391,0,3.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0453321,34.7583147,18,24.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0828638,34.8028399,76,25.0,2026-04-19T14:35:44+00:00
34448,34448,22,,32.0920629,34.8778004,0,0.0,2026-04-19T14:35:34+00:00
34449,34449,22,,32.1059117,34.8606171,0,11.0,2026-04-19T14:35:44+00:00
34449,34449,22,,32.0926392,34.8351512,268,72.0,2026-04-19T14:35:44+00:00
34449,34449,22,,32.0829494,34.8024843,244,21.0,2026-04-19T14:35:44+00:00
34449,34449,22,,32.0650069,34.7824003,225,0.0,2026-04-19T14:35:42+00:00
34449,34449,22,,32.0597682,34.7657364,249,35.0,2026-04-19T14:35:44+00:00
3773,3773,3,Dan,32.830109,34.984104,326,0.0,2026-04-19T14:34:55+00:00
3773,3773,3,Dan,32.80529,34.987877,220,0.0,2026-04-19T14:35:27+00:00
3773,3773,3,Dan,32.794476,34.985157,168,40.0,2026-04-19T14:35:39+00:00
3773,3773,3,Dan,32.73534,35.065315,124,54.0,2026-04-19T14:34:50+00:00
3777,3777,3,Dan,32.683701,35.06765,22,34.0,2026-04-19T14:35:21+00:00
3777,3777,3,Dan,32.709724,35.06736,8,25.0,2026-04-19T14:35:41+00:00
3777,3777,3,Dan,32.778126,34.998608,312,40.0,2026-04-19T14:35:42+00:00
3777,3777,3,Dan,32.823654,34.993137,50,4.0,2026-04-19T14:35:42+00:00
3761,3761,3,Dan,32.804245,35.008118,318,23.0,2026-04-19T14:35:34+00:00
3768,3768,3,Dan,32.806351,34.991566,148,0.0,2026-04-19T14:35:40+00:00
3791,3791,3,Dan,32.830509,34.981022,102,0.0,2026-04-19T14:35:27+00:00
3791,3791,3,Dan,32.820606,34.984001,163,0.0,2026-04-19T14:32:03+00:00
3791,3791,3,Dan,32.797428,35.015755,132,0.0,2026-04-19T14:35:05+00:00
3791,3791,3,Dan,32.796375,35.017979,312,4.0,2026-04-19T14:26:44+00:00
3794,3794,3,Dan,32.80365,35.007008,282,26.0,2026-04-19T14:35:17+00:00
3794,3794,3,Dan,32.831333,34.978813,274,0.0,2026-04-19T14:35:03+00:00
3782,3782,3,Dan,32.78854,35.018837,144,0.0,2026-04-19T14:35:33+00:00
3782,3782,3,Dan,32.78854,35.018837,144,0.0,2026-04-19T14:35:33+00:00
3723,3723,3,Dan,32.81707,34.959572,142,18.0,2026-04-19T14:35:41+00:00
3726,3726,3,Dan,31.717131,35.998871,100,0.0,2026-04-19T14:35:03+00:00
3729,3729,3,Dan,32.817017,34.978748,121,29.0,2026-04-19T14:35:27+00:00
3753,3753,3,Dan,32.765434,35.015553,112,41.0,2026-04-19T14:35:15+00:00
3743,3743,3,Dan,32.798737,34.984676,206,0.0,2026-04-19T14:35:42+00:00
3748,3748,3,Dan,32.803917,34.972725,124,0.0,2026-04-19T14:33:51+00:00
34314,34314,18,Galim,32.462814,35.043819,301,36.0,2026-04-19T14:19:18+00:00
34319,34319,31,Nadan,31.664091,34.566986,226,0.0,2026-04-19T14:35:24+00:00
34315,34315,18,Galim,32.479522,34.947868,176,0.0,2026-04-19T14:35:35+00:00
34316,34316,3,Dan,32.074547,34.790585,194,0.0,2026-04-19T14:35:18+00:00
34316,34316,3,Dan,32.052052,34.784161,180,65.0,2026-04-19T14:35:40+00:00
34316,34316,3,Dan,31.885347,34.946636,142,22.0,2026-04-19T14:35:36+00:00
34316,34316,3,Dan,31.871664,34.962246,120,7.0,2026-04-19T14:35:10+00:00
34316,34316,3,Dan,31.854546,34.982277,164,29.0,2026-04-19T14:35:33+00:00
34317,34317,3,Dan,31.739096,35.212002,212,43.0,2026-04-19T14:35:43+00:00
34317,34317,3,Dan,31.74493,35.213017,106,0.0,2026-04-19T14:32:05+00:00
34317,34317,3,Dan,31.766787,35.202705,208,0.0,2026-04-19T14:35:29+00:00
34317,34317,3,Dan,31.92437,34.927891,348,22.0,2026-04-19T14:35:38+00:00
34317,34317,3,Dan,32.014629,34.826721,311,101.0,2026-04-19T14:35:42+00:00
34318,34318,31,Nadan,31.664043,34.565994,276,0.0,2026-04-19T14:35:38+00:00
34328,34328,18,Galim,32.569271,34.954879,176,94.0,2026-04-19T14:25:15+00:00
34328,34328,18,Galim,32.538116,35.040477,75,0.0,2026-04-19T14:26:11+00:00
34329,34329,18,Galim,32.58496,34.95721,144,54.0,2026-04-19T14:33:29+00:00
34368,34368,18,Galim,32.195808,34.886463,328,0.0,2026-04-19T14:34:24+00:00
20542,20542,16,Kavim,31.71767,35.997974,284,0.0,2026-04-19T14:32:29+00:00
20464,20464,3,Dan,33.216965,35.608376,208,40.0,2026-04-19T14:35:41+00:00
20461,20461,3,Dan,33.20908,35.569363,212,0.0,2026-04-19T14:33:42+00:00
20461,20461,3,Dan,33.161213,35.651333,58,0.0,2026-04-19T14:33:20+00:00
20466,20466,3,Dan,33.214294,35.570644,188,0.0,2026-04-19T14:35:31+00:00
20493,20493,15,Nateev Express,31.807802,35.033851,127,25.0,2026-04-19T14:35:35+00:00
